ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,BRNAGAIN,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVCRUZ,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
219905.0,Texas,24.0,Call 3,Complete,Election day exit poll,0.739151954650879,Donald Trump,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,Omit,Unfavorable,Unfavorable,Favorable,,,,,,Help the country,,Support,Foreign policy,About the same,,Strongly disapprove,Cares about people like me,Yes,No,,,,Before that,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",21.0,South,Version 1,5.0,English,78132.0
219906.0,Texas,87.0,Call 3,Complete,Election day exit poll,0.295894622802734,Hillary Clinton,Male,White,40-44,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,,Favorable,Unfavorable,,,,,,,,,,The economy,,,Somewhat approve,Has the right experience,,,,,,Before that,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,Yes,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 1,1.0,English,77630.0
219907.0,Texas,24.0,Call 3,Complete,Election day exit poll,0.739151954650879,Donald Trump,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,Omit,Unfavorable,Unfavorable,Favorable,,,,,,Help the country,,Support,Foreign policy,About the same,,Strongly disapprove,Cares about people like me,Yes,No,,,,Before that,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",21.0,South,Version 1,5.0,English,78132.0
219919.0,Texas,14.0,Call 3,Complete,Election day exit poll,0.442375630140305,Donald Trump,Male,White,30-39,Something else,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Unfavorable,Unfavorable,,,,,,,,,,The economy,,,Somewhat disapprove,Can bring needed change,,,,,,Before that,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,14.0,South,Version 1,3.0,English,77486.0
219926.0,Texas,91.0,Call 3,Complete,Election day exit poll,0.224785149097443,Gary Johnson,Female,White,40-44,Something else,Conservative,"Under $30,000",Postgraduate study,No,,,,,Treats all people fairly,Unfavorable,Unfavorable,Unfavorable,,,,,,Hurt the country,,Support,Immigration,Worse than life today,,Strongly disapprove,Cares about people like me,No,No,,,,Before that,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Neither,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Neither,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English,75703.0
219929.0,Texas,5.0,Call 3,Complete,Election day exit poll,0.343163579702377,Hillary Clinton,Female,White,50-59,Democrat,Liberal,"Under $30,000",College graduate,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Foreign policy,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,21.0,South,Version 1,5.0,English,78063.0
219931.0,Texas,5.0,Call 3,Complete,Election day exit poll,0.343163579702377,Hillary Clinton,Female,White,50-59,Democrat,Liberal,"Under $30,000",College graduate,No,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Foreign policy,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,21.0,South,Version 1,5.0,English,78063.0
219935.0,Texas,99.0,Call 3,Complete,Election day exit poll,0.887897908687592,Donald Trump,Male,White,50-59,Republican,Moderate,"$250,000 or more",College graduate,No,,,,,Treats all people fairly,Unfavorable,Favorable,Unfavorable,,,,,,Help the country,,Support,The economy,About the same,,Somewhat disapprove,Can bring needed change,No,Yes,,,,Before that,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,24.0,South,Version 1,2.0,English,76034.0
219936.0,Texas,72.0,Call 3,Complete,Election day exit poll,0.415553033351898,Donald Trump,Female,Hispanic/Latino,18-24,Republican,Moderate,,Some college/assoc. degree,Yes,Would not have voted,Yes,A lot,I like my candidate but with reservations,,,,,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,No,,Offered a chance to apply for legal status,,,,Not so good,,,,,No group is favored,No,Yes,,Some,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,A lot or some,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,South,Version 2,6.0,English,78573.0
219983.0,Texas,87.0,Call 3,Complete,Election day exit poll,0.202754482626915,Jill Stein,Male,Black,30-39,Something else,Conservative,,College graduate,No,Would not have voted,Yes,Not much,,,,,,,,,,,,,,,,,,,,,,,,,Some,Black men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,,Not much or not at all,,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,A lot or some,All others,National questionnaire,Suburbs,Suburbs,36.0,South,Version 5,1.0,English,77630.0
219984.0,Texas,38.0,Call 3,Complete,Election day exit poll,0.220539972186089,Jill Stein,Female,Other,18-24,Something else,Moderate,,Some college/assoc. degree,No,Would not have voted,Yes,Not much,,,,,,,,,,,,,,,,,,,,,,,,,Not much,All other races,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,,Not much or not at all,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,Not much or not at all,All others,National questionnaire,Suburbs,Suburbs,24.0,South,Version 5,2.0,English,75010.0
220002.0,Texas,91.0,Call 3,Complete,Election day exit poll,0.401314735412598,Donald Trump,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,Donald Trump,Yes,A lot,I dislike the other candidates,,,,,Angry,Donald Trump,Omit,No,No,,Deported to the country they came from,,,,Poor,,,,,Omit,No,No,,A lot,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Neither,,,A lot or some,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,1.0,English,75703.0
220004.0,Texas,3.0,Call 3,Complete,Election day exit poll,0.392908453941345,Donald Trump,Male,White,18-24,Republican,Conservative,"$100,000-$199,999",College graduate,No,,,,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",,,No,Yes,,,,The economy,,Good,,Can bring needed change,,,,No,Yes,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,,,National questionnaire,Suburbs,Suburbs,13.0,South,Version 2,5.0,English,76366.0
220011.0,Texas,41.0,Call 3,Complete,Election day exit poll,0.275357365608215,Gary Johnson,Female,White,40-44,Democrat,Moderate,,College graduate,No,Hillary Clinton,Yes,Some,I like my candidate but with reservations,,,,,"Satisfied, but not enthusiastic",Donald Trump,Hillary Clinton,Yes,No,,Deported to the country they came from,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,A lot or some,White Born-again/Evangelical Christians,State questionnaire,"Cities over 500,000","Cities over 50,000",16.0,South,Version 2,6.0,English,79936.0
220022.0,Texas,14.0,Call 3,Complete,Election day exit poll,0.41506165266037,Donald Trump,Female,White,40-44,Republican,Liberal,"$50,000-$99,999",College graduate,No,,,,,,Unfavorable,Favorable,,,,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,,,,,,In September,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,14.0,South,Version 1,3.0,English,77486.0
220061.0,Texas,87.0,Call 3,Complete,Election day exit poll,0.27762496471405,Hillary Clinton,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school or less,No,,,,I strongly favor my candidate,,,,,Omit,,,Yes,No,,,,The economy,,Good,,Cares about people like me,,,,Yes,No,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,Yes,,,Omit,Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,36.0,South,Version 2,1.0,English,77630.0
220063.0,Texas,91.0,Call 3,Complete,Election day exit poll,0.401314735412598,Donald Trump,Female,Hispanic/Latino,40-44,Independent,Conservative,,Postgraduate study,Yes,,,,,Omit,Unfavorable,Favorable,Favorable,,,,,,Hurt the country,,Support,Terrorism,Worse than life today,,Somewhat disapprove,Can bring needed change,No,Yes,,,,In October,,Latino women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,In the last month,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 1,1.0,English,75703.0
220065.0,Texas,41.0,Call 3,Complete,Election day exit poll,0.293477803468704,Gary Johnson,Male,Asian,50-59,Independent,Conservative,"$50,000-$99,999",College graduate,No,,,,,Treats all people fairly,Omit,Omit,Omit,,,,,,Help the country,,Oppose,The economy,Better than life today,,Somewhat approve,Has good judgment,Omit,No,,,,In the last few days,,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Asian,Other,Non-white,Asian,Other,No,,Omit,,,,Approve,Moderate/Liberal Republicans,Conservative Independents,Omit,,In the last month,In the last week,,,State questionnaire,"Cities over 500,000","Cities over 50,000",16.0,South,Version 1,6.0,English,79936.0
220085.0,Texas,72.0,Call 3,Complete,Election day exit poll,0.522588849067688,Donald Trump,Female,Hispanic/Latino,65 or over,Something else,Conservative,,College graduate,Yes,Donald Trump,Yes,A lot,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Not so good,,,,,No group is favored,No,Yes,,Not at all,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,Not much or not at all,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",15.0,South,Version 2,6.0,English,78573.0
