ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENME06,GOVME06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BUSH4,IRAQWAR,GUNOWNER,STECME,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
49693.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.534617304801941,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,30-39,Independent,Liberal,$30k-$50k,None,Strongly disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49703.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05331611633301,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,30-39,Republican,Conservative,$150k-$200k,Catholic,Strongly approve,Strongly approve,Yes,Not so good,Not so good/Poor,To express support for George W Bush,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49725.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.804067015647888,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,40-44,Republican,Moderate,$30k-$50k,Other Christian,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
49737.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.917237401008606,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,30-39,Independent,Moderate,$50k-$75k,Catholic,Somewhat disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49755.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.865457952022552,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,18-24,Democratic,Liberal,Under $15k,Protestant,Somewhat disapprove,Somewhat disapprove,No,Good,Excellent/Good,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49756.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.958115518093109,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,30-39,Independent,Moderate,,,,Strongly disapprove,,,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,,,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
49780.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.925976276397705,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,40-44,Republican,Conservative,$50k-$75k,Protestant,Somewhat disapprove,Somewhat approve,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49809.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.755573749542236,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,50-59,Republican,Moderate,,Catholic,Strongly approve,Strongly approve,No,Not so good,Not so good/Poor,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,,,Catholic,White Catholic,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49830.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802437245845795,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,30-39,Democratic,Moderate,$30k-$50k,Protestant,Somewhat disapprove,Somewhat approve,No,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49841.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03251326084137,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,50-59,Republican,Moderate,$15k-$30k,Protestant,Somewhat approve,Somewhat disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
49846.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.925976276397705,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,45-49,Republican,Conservative,$100k-$150k,Protestant,Strongly approve,Strongly approve,No,Poor,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49882.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12531852722168,Olympia Snowe (Rep),John Baldacci (Dem),Male,Asian,18-24,Democratic,Liberal,$15k-$30k,Catholic,Somewhat disapprove,Strongly disapprove,No,Poor,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,Asian,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49883.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.608137607574463,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,40-44,Democratic,Moderate,,Catholic,Somewhat disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Democratic,,,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49897.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.16771745681763,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,75 or over,Democratic,Moderate,$30k-$50k,None,No answer,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,No answer,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
49928.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.925976276397705,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,45-49,Republican,Conservative,$100k-$150k,,Strongly approve,Somewhat approve,No,Good,Excellent/Good,To express support for George W Bush,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,,,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
49944.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04337537288666,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,50-59,Independent,Moderate,$75k-$100k,Catholic,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
49946.0,Maine,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.701497197151184,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,40-44,Republican,Conservative,$30k-$50k,Catholic,Strongly approve,Somewhat approve,No,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,4468.0
49950.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08586895465851,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,65-74,Independent,Conservative,$15k-$30k,Catholic,Somewhat disapprove,Somewhat disapprove,No,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
49998.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.712843656539917,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,18-24,Independent,Liberal,$30k-$50k,Protestant,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
50003.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.39688110351563,Other,John Baldacci (Dem),Female,White,50-59,Democratic,Liberal,$50k-$75k,Something else,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
50050.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.611110627651215,Jean Hay Bright (Dem),Patricia LaMarche (Green),Female,White,45-49,Democratic,Liberal,$30k-$50k,Protestant,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
50054.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.845617651939392,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,60-64,Republican,Conservative,$15k-$30k,Other Christian,Strongly approve,Strongly approve,No,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
50062.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.755573749542236,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,50-59,Democratic,Moderate,$75k-$100k,Catholic,Somewhat approve,Somewhat approve,No,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
50098.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.601858973503113,Jean Hay Bright (Dem),Patricia LaMarche (Green),Female,White,50-59,Democratic,Liberal,$50k-$75k,None,Strongly approve,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
50122.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.46503067016602,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,45-49,Republican,Conservative,$75k-$100k,Protestant,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
50136.0,Maine,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.96565455198288,Olympia Snowe (Rep),,Male,White,65-74,Democratic,,,,,Strongly disapprove,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,,,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4079.0
50137.0,Maine,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.749829530715942,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,50-59,Democratic,Liberal,$30k-$50k,Something else,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Suburb,Rural,Rural,Downscale,4005.0
50146.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.841425001621246,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,60-64,Independent,Moderate,$30k-$50k,None,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
50194.0,Maine,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.66650104522705,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,50-59,Republican,Moderate,$150k-$200k,Catholic,Strongly disapprove,Somewhat disapprove,No,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Democratic,Congressional District 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4444.0
50208.0,Maine,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.754600048065186,Olympia Snowe (Rep),Other,Male,White,40-44,Republican,Moderate,$75k-$100k,Other Christian,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale,4043.0
