ID,WEIGHT,FLDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPMAR17,BIDENLIB,CALL,CDNUM,CUBAN,CUBANPR4,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,GUNPOLICYDEM20,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,PUERTORICAN,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REL5,RELIGN18,RELWHITE,SANDERSLIB,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SOCSECDEM20,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277278430.0,0.444258332252502,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,5.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,2.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump,32801.0
277278431.0,1.24236059188843,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Joe Biden,,,10.0,No,No,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,2.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Protestant,,,Female,Black women,,Oppose,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Agrees with you on major issues,34787.0
277278432.0,3.14268136024475,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,Joe Biden,,,15.0,Yes,"Yes, Cuban",Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,4.0,,,Yes,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,,,Female,Latino women,,Support,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Agrees with you on major issues,33830.0
277278433.0,1.00219941139221,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,15.0,No,No,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Omit,Omit,Unfavorable,4.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,,Female,White women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump,33803.0
277278434.0,0.457540452480316,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,15.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,4.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump,33805.0
277278435.0,0.565626978874207,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,11.0,No,No,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Omit,4.0,,,No,,,,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,,Female,White women,,Support,"Cities 10,000-50,000",Small Cities/Rural,,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump,32163.0
277278436.0,1.7037101984024,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,Joe Biden,,,24.0,No,"Yes, Puerto Rican",Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Both,Favorable,5.0,,,Yes,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,Yes,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Catholic,Catholic,,,Male,Latino men,,Omit,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,No,Agrees with you on major issues,33009.0
277278437.0,0.677428126335144,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,17.0,No,No,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,3.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,Omit,,,,Version 2,No,Omit,33573.0
277278438.0,0.374073654413223,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,18.0,No,No,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Male,White men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump,33411.0
277278439.0,1.28264462947845,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,19.0,No,No,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,4.0,,,No,No,,,Change to more liberal policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Omit,Omit,Omit,Angry,,,,Version 2,Yes,Agrees with you on major issues,33913.0
277278440.0,1.24180424213409,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,12.0,No,No,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,3.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump,34667.0
277278441.0,0.958902180194855,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,19.0,No,No,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,4.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Female,White women,,Support,"Cities 10,000-50,000",Small Cities/Rural,,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump,34113.0
277278442.0,0.457540452480316,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,19.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,4.0,,,No,No,,,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Support,"Cities 10,000-50,000",Small Cities/Rural,,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump,34114.0
277278443.0,0.444258332252502,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,Joe Biden,,,9.0,No,No,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Omit,2.0,,,No,No,,,Omit,45+,65+,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,No,,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,Protestant/Other Non-Catholic Christian,Protestant,,,Male,All other races,,Omit,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump,34746.0
277278444.0,2.03372502326965,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Bernie Sanders,,,9.0,No,"Yes, other Hispanic",Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Only Sanders,Favorable,2.0,,,Yes,No,,,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Female,Latino women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Agrees with you on major issues,32824.0
277278445.0,2.45507335662842,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Joe Biden,,,8.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Omit,2.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Female,Black women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Agrees with you on major issues,32901.0
277278446.0,0.918315470218658,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,,,15.0,No,No,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,3.0,,,No,No,,,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Female,White women,,Support,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Agrees with you on major issues,33510.0
277278447.0,1.67996037006378,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Joe Biden,,,20.0,No,No,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Female,Black women,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump,33407.0
277278448.0,1.14538407325745,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Joe Biden,,,1.0,No,No,Works well enough as is,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Protestant,,,Male,Black men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump,32505.0
277278449.0,1.01783955097198,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Joe Biden,,,17.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,4.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Protestant,,,Male,Black men,,Oppose,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump,33947.0
277278450.0,0.514874398708344,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,2.0,No,No,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,1.0,,,No,No,,,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,,,,,No,,White,White,State questionnaire,White,White,White,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",,,,Version 2,Yes,Omit,32344.0
